invoice_id,customer_id,invoice_date,invoice_amount,due_date
INV_3322,CUST_119,2023-03-25,13033.46,2023-04-09
INV_3323,CUST_71,2023-07-11,27987.14,2023-09-09
INV_3324,CUST_4,2022-06-12,26615.19,2022-08-11
INV_3325,CUST_93,2024-03-28,32944.08,2024-04-27
INV_3326,CUST_14,2024-02-14,12042.78,2024-02-29
INV_3327,CUST_3,2022-01-24,43287.95,2022-03-10
INV_3328,CUST_88,2023-09-29,15813.74,2023-11-13
INV_3329,CUST_101,2022-12-28,34859.52,2023-01-27
INV_3330,CUST_80,2024-10-22,1298.17,2024-12-06
INV_3331,CUST_58,2023-05-19,18946.53,2023-07-03
INV_3332,CUST_55,2023-11-19,17909.64,2024-01-18
INV_3333,CUST_116,2022-07-08,27402.48,2022-09-06
INV_3334,CUST_4,2024-12-07,4100.44,2024-12-22
INV_3335,CUST_120,2022-01-28,39611.5,2022-03-29
INV_3336,CUST_24,2024-12-27,11280.15,2025-02-10
INV_3337,CUST_34,2023-07-12,34013.37,2023-07-27
INV_3338,CUST_30,2024-08-14,40259.0,2024-08-29
INV_3339,CUST_82,2024-06-05,28312.91,2024-07-05
INV_3340,CUST_19,2022-10-10,37173.72,2022-12-09
INV_3341,CUST_31,2022-09-02,33262.09,2022-09-17
INV_3342,CUST_60,2023-08-12,18098.72,2023-09-26
INV_3343,CUST_60,2022-02-05,40538.5,2022-02-20
INV_3344,CUST_19,2022-08-05,15087.72,2022-08-20
INV_3345,CUST_49,2024-03-11,28775.04,2024-04-10
INV_3346,CUST_63,2024-10-17,37397.19,2024-12-01
INV_3347,CUST_110,2024-11-29,19258.32,2025-01-13
INV_3348,CUST_83,2022-07-14,15487.0,2022-09-12
INV_3349,CUST_22,2022-01-18,23237.63,2022-03-04
INV_3350,CUST_24,2024-05-14,40989.19,2024-05-29
INV_3351,CUST_109,2023-08-17,46531.13,2023-10-01
INV_3352,CUST_76,2023-06-14,27481.63,2023-07-29
INV_3353,CUST_30,2024-06-04,33242.58,2024-06-19
INV_3354,CUST_58,2023-12-04,45212.04,2024-01-03
INV_3355,CUST_102,2023-05-09,5378.07,2023-07-08
INV_3356,CUST_117,2024-01-29,11987.89,2024-03-29
INV_3357,CUST_31,2024-11-08,35590.55,2024-12-08
INV_3358,CUST_100,2022-10-30,41275.35,2022-11-14
INV_3359,CUST_64,2024-08-08,42922.94,2024-10-07
INV_3360,CUST_19,2022-08-17,21047.81,2022-09-16
INV_3361,CUST_48,2023-05-19,4922.33,2023-06-18
INV_3362,CUST_45,2024-03-02,22170.18,2024-04-01
INV_3363,CUST_100,2022-10-01,11921.36,2022-11-30
INV_3364,CUST_94,2024-03-21,14914.22,2024-05-20
INV_3365,CUST_55,2022-12-20,38727.24,2023-02-18
INV_3366,CUST_113,2024-04-24,4238.59,2024-06-23
INV_3367,CUST_55,2023-12-23,41465.27,2024-02-06
INV_3368,CUST_97,2022-06-12,21669.62,2022-07-12
INV_3369,CUST_18,2024-12-06,30005.16,2025-01-20
INV_3370,CUST_63,2023-06-24,4937.79,2023-07-24
INV_3371,CUST_116,2023-02-08,17199.27,2023-04-09
INV_3372,CUST_113,2022-11-05,4940.2,2023-01-04
INV_3373,CUST_92,2024-02-16,48096.41,2024-04-01
INV_3374,CUST_47,2024-08-24,40459.45,2024-09-08
INV_3375,CUST_75,2024-09-22,23251.82,2024-11-21
INV_3376,CUST_57,2022-06-18,11568.33,2022-07-03
INV_3377,CUST_118,2022-06-06,46706.03,2022-07-06
INV_3378,CUST_45,2022-02-01,17557.53,2022-03-18
INV_3379,CUST_33,2024-03-06,8468.73,2024-03-21
INV_3380,CUST_17,2022-12-17,28376.64,2023-01-01
INV_3381,CUST_70,2023-02-22,47216.82,2023-04-23
INV_3382,CUST_4,2023-10-15,689.6,2023-10-30
INV_3383,CUST_20,2023-06-10,12287.18,2023-06-25
INV_3384,CUST_112,2022-07-05,46953.16,2022-08-04
INV_3385,CUST_47,2024-01-11,8968.76,2024-02-25
INV_3386,CUST_91,2022-04-12,6105.55,2022-06-11
INV_3387,CUST_15,2024-08-20,28724.27,2024-10-19
INV_3388,CUST_70,2022-10-08,43161.27,2022-10-23
INV_3389,CUST_47,2022-05-23,24116.94,2022-06-22
INV_3390,CUST_78,2024-10-25,49730.93,2024-11-09
INV_3391,CUST_75,2024-07-21,34119.0,2024-08-05
INV_3392,CUST_103,2024-08-02,4166.71,2024-10-01
INV_3393,CUST_9,2023-03-01,49645.19,2023-03-16
INV_3394,CUST_90,2022-10-24,20690.76,2022-11-08
INV_3395,CUST_16,2024-06-28,14726.43,2024-07-28
INV_3396,CUST_69,2022-08-21,28115.02,2022-10-20
INV_3397,CUST_116,2022-05-04,15563.23,2022-06-18
INV_3398,CUST_61,2022-07-04,4779.65,2022-08-03
INV_3399,CUST_10,2024-12-23,570.7,2025-01-22
INV_3400,CUST_50,2022-07-30,22754.38,2022-08-29
INV_3401,CUST_3,2022-07-25,41924.74,2022-09-23
INV_3402,CUST_77,2022-12-07,28829.6,2022-12-22
INV_3403,CUST_107,2023-06-11,49960.76,2023-07-26
INV_3404,CUST_113,2022-01-12,14698.91,2022-03-13
INV_3405,CUST_94,2022-05-25,14382.53,2022-06-09
INV_3406,CUST_118,2024-06-25,8407.6,2024-07-25
INV_3407,CUST_109,2022-11-09,8621.15,2023-01-08
INV_3408,CUST_70,2023-04-06,14616.74,2023-04-21
INV_3409,CUST_81,2022-08-14,39745.58,2022-09-28
INV_3410,CUST_109,2024-08-21,45334.96,2024-10-05
INV_3411,CUST_51,2023-06-14,48766.81,2023-06-29
INV_3412,CUST_117,2023-11-05,11998.34,2024-01-04
INV_3413,CUST_19,2024-10-30,44124.23,2024-11-29
INV_3414,CUST_42,2022-03-13,16748.63,2022-03-28
INV_3415,CUST_35,2024-12-31,6085.61,2025-01-30
INV_3416,CUST_46,2023-07-03,43566.23,2023-08-17
INV_3417,CUST_26,2023-06-02,31987.23,2023-06-17
INV_3418,CUST_115,2022-02-14,8654.18,2022-03-31
INV_3419,CUST_69,2024-05-27,21776.65,2024-06-26
INV_3420,CUST_93,2024-12-22,14719.26,2025-01-21
INV_3421,CUST_64,2023-08-05,36971.33,2023-08-20
INV_3422,CUST_37,2022-09-05,22944.1,2022-09-20
INV_3423,CUST_84,2022-03-19,49469.36,2022-04-03
INV_3424,CUST_49,2022-06-08,3209.88,2022-07-23
INV_3425,CUST_21,2024-10-11,18073.26,2024-11-10
INV_3426,CUST_74,2023-03-12,24354.06,2023-04-11
INV_3427,CUST_64,2022-05-08,25405.11,2022-06-22
INV_3428,CUST_5,2023-02-10,16138.82,2023-02-25
INV_3429,CUST_100,2023-12-19,36597.39,2024-02-17
INV_3430,CUST_70,2024-09-16,43799.98,2024-10-01
INV_3431,CUST_90,2023-07-31,46966.61,2023-09-29
INV_3432,CUST_4,2022-12-01,40352.12,2023-01-30
INV_3433,CUST_103,2024-01-13,42603.72,2024-02-27
INV_3434,CUST_39,2023-03-22,27751.99,2023-04-21
INV_3435,CUST_114,2024-01-30,41381.47,2024-02-29
INV_3436,CUST_35,2024-01-11,15523.44,2024-02-10
INV_3437,CUST_1,2023-02-15,20224.7,2023-03-17
INV_3438,CUST_24,2022-06-22,16187.19,2022-08-06
INV_3439,CUST_57,2023-09-16,23635.67,2023-11-15
INV_3440,CUST_100,2022-01-24,14636.19,2022-02-23
INV_3441,CUST_70,2023-01-27,48099.77,2023-03-28
INV_3442,CUST_41,2024-09-21,15985.81,2024-11-05
INV_3443,CUST_54,2022-12-20,5353.2,2023-01-04
INV_3444,CUST_46,2022-05-05,26577.45,2022-06-19
INV_3445,CUST_60,2023-11-01,3326.4,2023-12-01
INV_3446,CUST_108,2024-09-26,5971.89,2024-10-11
INV_3447,CUST_60,2023-03-27,11359.77,2023-05-11
INV_3448,CUST_57,2022-03-10,23485.34,2022-04-24
INV_3449,CUST_31,2024-08-01,21945.92,2024-09-30
INV_3450,CUST_84,2023-08-07,40084.75,2023-09-21
INV_3451,CUST_24,2023-02-09,37104.0,2023-02-24
INV_3452,CUST_89,2022-07-05,21602.76,2022-08-19
INV_3453,CUST_36,2022-05-11,17018.36,2022-06-10
INV_3454,CUST_85,2023-04-26,16165.2,2023-06-25
INV_3455,CUST_30,2022-07-05,38812.76,2022-07-20
INV_3456,CUST_24,2022-06-21,3077.58,2022-07-06
INV_3457,CUST_108,2022-01-25,1134.67,2022-03-11
INV_3458,CUST_106,2023-02-07,39879.45,2023-03-09
INV_3459,CUST_30,2023-11-05,24118.75,2024-01-04
INV_3460,CUST_86,2022-01-29,6978.62,2022-02-13
INV_3461,CUST_92,2024-08-18,12160.51,2024-10-17
INV_3462,CUST_7,2024-08-16,46658.95,2024-09-30
INV_3463,CUST_35,2024-03-05,43045.4,2024-04-04
INV_3464,CUST_55,2022-06-30,35634.36,2022-08-14
INV_3465,CUST_92,2024-12-29,24370.15,2025-02-27
INV_3466,CUST_14,2023-05-05,26256.02,2023-06-19
INV_3467,CUST_120,2023-08-31,48774.6,2023-10-30
INV_3468,CUST_10,2022-10-31,48305.64,2022-11-15
INV_3469,CUST_80,2022-03-22,11155.82,2022-04-06
INV_3470,CUST_16,2022-12-04,40649.68,2023-01-18
INV_3471,CUST_54,2024-12-10,10263.51,2024-12-25
INV_3472,CUST_95,2023-01-11,11070.11,2023-03-12
INV_3473,CUST_106,2022-05-08,33966.61,2022-05-23
INV_3474,CUST_89,2023-02-09,20547.55,2023-03-11
INV_3475,CUST_77,2024-10-15,46611.45,2024-11-14
INV_3476,CUST_70,2024-01-07,4905.98,2024-02-21
INV_3477,CUST_44,2024-11-08,25820.52,2024-12-23
INV_3478,CUST_73,2022-08-29,45966.82,2022-10-13
INV_3479,CUST_45,2023-03-14,45253.63,2023-04-28
INV_3480,CUST_100,2024-06-23,8248.2,2024-08-22
INV_3481,CUST_56,2022-07-09,18648.57,2022-09-07
INV_3482,CUST_107,2024-08-08,31146.51,2024-09-07
INV_3483,CUST_84,2022-04-25,8390.05,2022-06-24
INV_3484,CUST_82,2023-07-07,48417.1,2023-07-22
INV_3485,CUST_107,2022-09-30,45780.09,2022-10-30
INV_3486,CUST_57,2023-01-02,8764.03,2023-02-16
INV_3487,CUST_21,2022-12-24,6497.2,2023-02-07
INV_3488,CUST_68,2023-03-15,4727.72,2023-05-14
INV_3489,CUST_50,2024-10-21,45517.46,2024-11-20
INV_3490,CUST_33,2023-08-06,10084.38,2023-10-05
INV_3491,CUST_91,2023-05-31,21106.1,2023-07-30
INV_3492,CUST_7,2024-08-10,22718.14,2024-10-09
INV_3493,CUST_70,2024-08-10,30151.05,2024-09-09
INV_3494,CUST_15,2024-12-19,4050.9,2025-02-02
INV_3495,CUST_82,2024-06-02,11724.55,2024-06-17
INV_3496,CUST_32,2023-01-26,46608.77,2023-03-12
INV_3497,CUST_120,2022-11-14,45466.3,2022-12-14
INV_3498,CUST_75,2023-01-07,39173.89,2023-02-21
INV_3499,CUST_20,2024-04-16,1460.36,2024-05-31
INV_3500,CUST_88,2022-09-21,16686.84,2022-10-06
INV_3501,CUST_15,2022-04-13,31583.96,2022-05-28
INV_3502,CUST_48,2024-11-21,14121.92,2025-01-05
INV_3503,CUST_71,2022-08-26,45524.54,2022-10-10
INV_3504,CUST_21,2023-11-08,31877.53,2024-01-07
INV_3505,CUST_42,2024-10-03,4059.38,2024-11-02
INV_3506,CUST_26,2023-12-21,45495.78,2024-01-20
INV_3507,CUST_108,2024-03-07,47909.45,2024-03-22
INV_3508,CUST_120,2022-10-27,4346.76,2022-12-26
INV_3509,CUST_14,2023-09-07,26851.83,2023-11-06
INV_3510,CUST_57,2024-03-01,15516.53,2024-04-15
INV_3511,CUST_37,2023-02-28,19945.53,2023-03-30
INV_3512,CUST_58,2023-11-05,9392.74,2023-11-20
INV_3513,CUST_21,2024-02-15,29114.57,2024-04-15
INV_3514,CUST_82,2024-09-07,47919.98,2024-10-22
INV_3515,CUST_69,2023-04-15,25402.09,2023-04-30
INV_3516,CUST_3,2022-12-15,4604.27,2023-02-13
INV_3517,CUST_87,2022-07-29,31190.07,2022-08-13
INV_3518,CUST_90,2022-04-01,17341.04,2022-05-31
INV_3519,CUST_37,2024-09-04,42868.3,2024-09-19
INV_3520,CUST_88,2024-10-13,22016.57,2024-12-12
INV_3521,CUST_49,2022-06-13,10045.56,2022-08-12
INV_3522,CUST_19,2024-08-20,9959.73,2024-09-04
INV_3523,CUST_115,2024-03-30,38553.83,2024-05-29
INV_3524,CUST_89,2022-03-14,13646.59,2022-05-13
INV_3525,CUST_85,2024-04-15,38478.05,2024-06-14
INV_3526,CUST_12,2023-10-09,10691.42,2023-10-24
INV_3527,CUST_61,2022-06-11,16423.48,2022-06-26
INV_3528,CUST_41,2023-08-21,23541.61,2023-10-20
INV_3529,CUST_33,2024-08-06,47188.19,2024-10-05
INV_3530,CUST_50,2023-02-17,46620.71,2023-03-04
INV_3531,CUST_117,2022-03-05,10740.16,2022-04-19
INV_3532,CUST_68,2023-05-30,18231.84,2023-07-29
INV_3533,CUST_106,2024-08-04,7895.27,2024-09-18
INV_3534,CUST_71,2024-12-27,25744.26,2025-01-11
INV_3535,CUST_86,2023-05-17,23298.84,2023-07-16
INV_3536,CUST_119,2023-09-17,45087.63,2023-11-01
INV_3537,CUST_33,2024-03-13,46535.27,2024-03-28
INV_3538,CUST_81,2024-01-05,19486.59,2024-02-19
INV_3539,CUST_24,2023-04-07,24841.03,2023-05-07
INV_3540,CUST_61,2022-07-10,44863.69,2022-07-25
INV_3541,CUST_61,2024-03-14,40432.04,2024-04-13
INV_3542,CUST_98,2023-12-20,680.99,2024-01-04
INV_3543,CUST_28,2022-03-21,16342.95,2022-04-05
INV_3544,CUST_58,2024-09-15,21377.82,2024-11-14
INV_3545,CUST_43,2023-12-29,11870.96,2024-01-28
INV_3546,CUST_41,2023-08-22,10378.79,2023-09-21
INV_3547,CUST_39,2022-01-11,2370.33,2022-02-10
INV_3548,CUST_86,2022-09-14,32346.8,2022-09-29
INV_3549,CUST_49,2022-03-05,13494.26,2022-04-04
INV_3550,CUST_17,2022-10-01,3091.19,2022-10-31
INV_3551,CUST_98,2022-03-01,11933.48,2022-04-30
INV_3552,CUST_70,2024-07-25,40194.74,2024-09-08
INV_3553,CUST_110,2023-06-11,42648.71,2023-07-26
INV_3554,CUST_70,2023-10-28,24411.78,2023-11-27
INV_3555,CUST_98,2024-12-03,21095.5,2025-01-02
INV_3556,CUST_65,2022-04-23,48903.76,2022-05-23
INV_3557,CUST_74,2024-03-05,10427.95,2024-04-04
INV_3558,CUST_85,2023-12-27,11160.28,2024-02-10
INV_3559,CUST_5,2023-01-29,14947.43,2023-03-30
INV_3560,CUST_2,2023-12-26,9051.49,2024-01-10
INV_3561,CUST_22,2023-05-28,19278.6,2023-06-27
INV_3562,CUST_112,2024-05-29,45586.29,2024-06-28
INV_3563,CUST_57,2024-01-09,30959.72,2024-02-23
INV_3564,CUST_66,2022-10-06,20891.35,2022-11-05
INV_3565,CUST_74,2022-06-29,46753.33,2022-08-28
INV_3566,CUST_98,2023-08-28,2898.98,2023-10-27
INV_3567,CUST_16,2023-04-06,10908.67,2023-05-06
INV_3568,CUST_112,2023-02-22,28511.49,2023-04-08
INV_3569,CUST_51,2022-09-18,30969.85,2022-10-18
INV_3570,CUST_39,2024-08-15,2458.1,2024-09-14
INV_3571,CUST_86,2023-03-30,20450.42,2023-05-14
INV_3572,CUST_76,2024-11-24,32633.12,2025-01-23
INV_3573,CUST_88,2024-11-27,35054.49,2024-12-12
INV_3574,CUST_111,2022-09-13,32087.93,2022-10-13
INV_3575,CUST_40,2022-03-08,16367.88,2022-05-07
INV_3576,CUST_38,2022-08-12,5129.25,2022-09-11
INV_3577,CUST_60,2022-02-02,21642.07,2022-02-17
INV_3578,CUST_59,2022-04-06,6873.34,2022-05-21
INV_3579,CUST_10,2022-05-11,47407.37,2022-07-10
INV_3580,CUST_99,2023-10-03,24020.96,2023-10-18
INV_3581,CUST_64,2023-01-22,16204.33,2023-02-21
INV_3582,CUST_115,2024-05-31,38432.05,2024-06-15
INV_3583,CUST_63,2024-02-27,25148.46,2024-04-27
INV_3584,CUST_49,2023-01-08,15846.68,2023-02-22
INV_3585,CUST_64,2023-06-10,40692.4,2023-07-10
INV_3586,CUST_32,2023-02-22,43424.03,2023-04-08
INV_3587,CUST_7,2022-08-09,33813.9,2022-09-23
INV_3588,CUST_21,2023-10-18,2824.74,2023-11-02
INV_3589,CUST_20,2022-09-23,28532.98,2022-10-08
INV_3590,CUST_26,2023-09-06,38283.1,2023-11-05
INV_3591,CUST_68,2022-04-10,7256.9,2022-06-09
INV_3592,CUST_110,2022-04-20,11819.2,2022-06-04
INV_3593,CUST_116,2024-08-26,44183.51,2024-10-25
INV_3594,CUST_86,2022-05-03,1496.03,2022-06-17
INV_3595,CUST_15,2024-04-26,37759.99,2024-05-26
INV_3596,CUST_120,2024-04-17,23951.78,2024-06-01
INV_3597,CUST_104,2022-09-11,22615.22,2022-11-10
INV_3598,CUST_85,2022-06-30,851.28,2022-08-29
INV_3599,CUST_79,2022-05-17,41060.21,2022-07-01
INV_3600,CUST_86,2024-01-12,18311.33,2024-01-27
INV_3601,CUST_116,2023-11-13,27267.9,2023-12-28
INV_3602,CUST_92,2024-01-28,34026.38,2024-03-13
INV_3603,CUST_14,2022-06-08,35280.16,2022-06-23
INV_3604,CUST_27,2022-05-15,47821.01,2022-06-14
INV_3605,CUST_105,2022-11-12,26801.33,2022-11-27
INV_3606,CUST_40,2024-10-17,20286.12,2024-12-16
INV_3607,CUST_58,2022-10-11,47708.33,2022-10-26
INV_3608,CUST_28,2024-02-26,32284.46,2024-04-26
INV_3609,CUST_26,2024-10-28,15258.44,2024-12-27
INV_3610,CUST_113,2022-06-26,6759.98,2022-08-10
INV_3611,CUST_63,2024-07-10,42206.45,2024-08-24
INV_3612,CUST_66,2023-01-21,18427.99,2023-02-20
INV_3613,CUST_25,2024-10-26,33193.25,2024-12-25
INV_3614,CUST_120,2022-02-14,23805.41,2022-03-31
INV_3615,CUST_3,2024-09-09,10347.02,2024-11-08
INV_3616,CUST_72,2024-06-25,30283.49,2024-07-25
INV_3617,CUST_44,2024-02-26,3503.81,2024-04-26
INV_3618,CUST_97,2024-08-04,20960.45,2024-09-03
INV_3619,CUST_42,2022-04-02,27557.44,2022-05-02
INV_3620,CUST_116,2024-06-17,22084.33,2024-07-17
INV_3621,CUST_99,2022-05-05,37559.27,2022-06-19
INV_3622,CUST_6,2024-04-28,41482.29,2024-05-13
INV_3623,CUST_39,2024-02-05,38676.53,2024-02-20
INV_3624,CUST_52,2024-11-22,2421.24,2025-01-06
INV_3625,CUST_23,2023-08-10,10109.37,2023-10-09
INV_3626,CUST_89,2023-05-31,27062.07,2023-07-15
INV_3627,CUST_50,2023-07-13,46773.69,2023-09-11
INV_3628,CUST_43,2024-09-01,41830.36,2024-10-01
INV_3629,CUST_19,2024-06-26,42205.46,2024-08-10
INV_3630,CUST_69,2023-02-15,15508.81,2023-03-02
INV_3631,CUST_51,2022-05-01,21757.67,2022-06-30
INV_3632,CUST_11,2023-03-14,23799.94,2023-04-28
INV_3633,CUST_120,2023-10-26,8289.89,2023-12-10
INV_3634,CUST_12,2023-05-22,2037.87,2023-07-21
INV_3635,CUST_74,2022-03-19,47371.69,2022-04-18
INV_3636,CUST_8,2022-05-13,12415.27,2022-06-12
INV_3637,CUST_24,2024-10-12,12377.47,2024-11-11
INV_3638,CUST_92,2023-06-06,4627.26,2023-07-06
INV_3639,CUST_41,2023-01-03,46461.13,2023-03-04
INV_3640,CUST_36,2024-09-06,29196.99,2024-09-21
INV_3641,CUST_101,2023-03-27,33518.32,2023-05-11
INV_3642,CUST_85,2024-01-29,45623.06,2024-03-14
INV_3643,CUST_72,2022-08-09,17608.2,2022-09-08
INV_3644,CUST_55,2024-10-18,31264.61,2024-12-17
INV_3645,CUST_9,2023-02-08,2420.57,2023-02-23
INV_3646,CUST_47,2022-01-07,9745.24,2022-01-22
INV_3647,CUST_15,2024-09-07,41646.67,2024-10-22
INV_3648,CUST_48,2024-02-20,38455.03,2024-03-21
INV_3649,CUST_110,2022-03-12,17856.81,2022-04-26
INV_3650,CUST_104,2022-01-21,19152.13,2022-03-07
INV_3651,CUST_82,2023-08-12,26910.94,2023-08-27
INV_3652,CUST_42,2022-10-09,511.93,2022-12-08
INV_3653,CUST_60,2024-10-27,12441.59,2024-11-11
INV_3654,CUST_84,2023-11-29,10807.47,2024-01-13
INV_3655,CUST_70,2023-08-02,12898.91,2023-09-01
INV_3656,CUST_12,2024-09-02,40392.34,2024-10-02
INV_3657,CUST_2,2022-04-19,14343.86,2022-06-18
INV_3658,CUST_7,2023-08-15,9980.31,2023-10-14
INV_3659,CUST_80,2023-08-06,25461.04,2023-10-05
INV_3660,CUST_3,2022-09-29,43349.43,2022-11-13
INV_3661,CUST_109,2022-08-07,12446.81,2022-09-21
INV_3662,CUST_3,2022-07-29,4387.54,2022-09-27
INV_3663,CUST_27,2022-06-28,18142.03,2022-07-28
INV_3664,CUST_114,2023-01-08,37508.77,2023-02-07
INV_3665,CUST_107,2022-09-23,27759.18,2022-10-23
INV_3666,CUST_40,2024-08-14,40931.27,2024-09-28
INV_3667,CUST_102,2024-01-27,47999.81,2024-02-11
INV_3668,CUST_33,2024-04-13,39736.79,2024-05-13
INV_3669,CUST_92,2023-02-10,30388.25,2023-03-12
INV_3670,CUST_1,2024-04-16,24920.41,2024-05-16
INV_3671,CUST_119,2024-10-07,2483.42,2024-12-06
INV_3672,CUST_8,2024-12-25,49223.94,2025-02-08
INV_3673,CUST_101,2023-10-08,19482.32,2023-12-07
INV_3674,CUST_32,2024-08-19,8035.3,2024-10-18
INV_3675,CUST_48,2022-11-17,33502.09,2022-12-02
INV_3676,CUST_107,2022-09-10,14572.27,2022-11-09
INV_3677,CUST_101,2023-05-10,29496.02,2023-05-25
INV_3678,CUST_4,2024-01-03,29545.01,2024-03-03
INV_3679,CUST_94,2022-04-07,22563.63,2022-05-07
INV_3680,CUST_70,2022-02-24,41887.87,2022-04-10
INV_3681,CUST_110,2022-04-23,13615.87,2022-06-22
INV_3682,CUST_118,2023-12-20,22707.31,2024-01-04
INV_3683,CUST_19,2024-09-23,27115.76,2024-11-07
INV_3684,CUST_32,2023-12-12,33349.42,2023-12-27
INV_3685,CUST_9,2023-07-20,39306.61,2023-08-19
INV_3686,CUST_12,2024-07-17,20042.96,2024-09-15
INV_3687,CUST_11,2022-12-20,32479.32,2023-02-03
INV_3688,CUST_46,2024-11-20,7955.24,2024-12-20
INV_3689,CUST_119,2024-01-01,46666.08,2024-03-01
INV_3690,CUST_16,2022-02-06,19461.41,2022-04-07
INV_3691,CUST_1,2024-03-18,36611.31,2024-04-02
INV_3692,CUST_63,2022-05-20,1506.88,2022-06-04
INV_3693,CUST_109,2024-04-07,10656.76,2024-05-07
INV_3694,CUST_119,2023-06-02,24610.59,2023-06-17
INV_3695,CUST_117,2024-10-14,43973.5,2024-11-13
INV_3696,CUST_21,2024-07-11,26599.13,2024-08-10
INV_3697,CUST_30,2024-03-03,46528.59,2024-04-02
INV_3698,CUST_13,2024-05-28,24447.95,2024-06-12
INV_3699,CUST_34,2024-05-24,24777.23,2024-07-08
INV_3700,CUST_4,2023-11-03,6427.47,2023-12-03
INV_3701,CUST_28,2023-09-15,40231.48,2023-10-30
INV_3702,CUST_102,2024-03-14,12724.79,2024-05-13
INV_3703,CUST_95,2023-01-01,45030.82,2023-01-16
INV_3704,CUST_59,2022-03-28,45585.8,2022-04-12
INV_3705,CUST_119,2022-02-01,47193.85,2022-03-18
INV_3706,CUST_27,2024-02-17,26251.41,2024-04-17
INV_3707,CUST_69,2024-02-13,34016.14,2024-04-13
INV_3708,CUST_25,2022-10-13,39036.54,2022-11-12
INV_3709,CUST_3,2023-10-13,6985.22,2023-10-28
INV_3710,CUST_97,2022-06-03,30247.38,2022-08-02
INV_3711,CUST_68,2023-11-22,2197.75,2024-01-21
INV_3712,CUST_25,2024-04-28,25129.52,2024-05-28
INV_3713,CUST_20,2023-09-18,8164.71,2023-10-18
INV_3714,CUST_34,2023-12-11,9554.68,2024-01-25
INV_3715,CUST_26,2024-11-12,18569.85,2024-11-27
INV_3716,CUST_5,2022-07-24,21905.64,2022-09-22
INV_3717,CUST_99,2023-12-05,31347.04,2024-01-19
INV_3718,CUST_61,2024-07-18,4184.21,2024-08-02
INV_3719,CUST_92,2022-11-12,25432.74,2022-12-27
INV_3720,CUST_93,2022-12-01,9539.94,2022-12-16
INV_3721,CUST_9,2024-07-16,28911.77,2024-07-31
INV_3722,CUST_116,2023-09-02,32051.53,2023-11-01
INV_3723,CUST_102,2022-07-16,28057.11,2022-07-31
INV_3724,CUST_50,2022-05-27,37045.63,2022-06-26
INV_3725,CUST_6,2022-11-15,17112.66,2023-01-14
INV_3726,CUST_83,2022-05-16,38372.78,2022-06-15
INV_3727,CUST_60,2022-12-15,21921.97,2023-01-29
INV_3728,CUST_44,2023-01-28,24467.13,2023-03-14
INV_3729,CUST_11,2023-12-16,32581.06,2023-12-31
INV_3730,CUST_66,2023-12-04,1408.74,2023-12-19
INV_3731,CUST_47,2023-08-11,32872.71,2023-09-10
INV_3732,CUST_108,2022-09-03,31119.96,2022-10-03
INV_3733,CUST_108,2023-01-07,15837.43,2023-02-06
INV_3734,CUST_73,2023-08-29,4746.82,2023-10-13
INV_3735,CUST_85,2024-06-24,5001.3,2024-07-24
INV_3736,CUST_88,2024-01-01,46199.58,2024-03-01
INV_3737,CUST_98,2023-04-15,34619.33,2023-06-14
INV_3738,CUST_86,2023-12-03,6791.58,2024-01-17
INV_3739,CUST_3,2023-06-15,18157.8,2023-07-15
INV_3740,CUST_76,2022-01-01,29827.91,2022-01-31
INV_3741,CUST_92,2022-08-28,41860.8,2022-09-12
INV_3742,CUST_30,2022-04-17,2661.22,2022-06-16
INV_3743,CUST_90,2023-12-20,12213.34,2024-02-03
INV_3744,CUST_112,2023-10-08,44542.58,2023-11-07
INV_3745,CUST_21,2024-01-01,953.69,2024-01-16
INV_3746,CUST_28,2023-02-13,10469.26,2023-03-30
INV_3747,CUST_120,2022-12-30,47971.7,2023-02-13
INV_3748,CUST_90,2023-04-05,30863.39,2023-06-04
INV_3749,CUST_62,2024-04-24,13452.73,2024-05-24
INV_3750,CUST_33,2024-02-26,3816.06,2024-04-11
INV_3751,CUST_85,2022-03-31,1895.47,2022-04-15
INV_3752,CUST_35,2023-07-29,12614.88,2023-08-13
INV_3753,CUST_52,2022-06-08,44133.55,2022-07-23
INV_3754,CUST_34,2024-10-08,21087.73,2024-10-23
INV_3755,CUST_41,2024-10-31,36156.5,2024-12-15
INV_3756,CUST_51,2024-02-19,45955.11,2024-03-05
INV_3757,CUST_47,2022-01-06,20698.0,2022-02-20
INV_3758,CUST_82,2022-06-17,9968.23,2022-08-01
INV_3759,CUST_58,2023-10-04,26097.34,2023-11-18
INV_3760,CUST_75,2023-07-10,45450.14,2023-07-25
INV_3761,CUST_57,2023-02-11,40316.53,2023-03-28
INV_3762,CUST_23,2023-08-02,3758.58,2023-10-01
INV_3763,CUST_48,2023-10-21,34782.35,2023-12-05
INV_3764,CUST_22,2024-05-11,28808.93,2024-06-10
INV_3765,CUST_17,2024-03-19,45419.43,2024-04-18
INV_3766,CUST_69,2024-08-18,6562.83,2024-10-17
INV_3767,CUST_108,2024-06-25,26934.79,2024-08-09
INV_3768,CUST_11,2024-10-22,44033.4,2024-11-21
INV_3769,CUST_94,2022-07-14,20796.18,2022-08-28
INV_3770,CUST_15,2023-02-23,24358.75,2023-03-25
INV_3771,CUST_91,2023-03-31,3987.8,2023-04-15
